species,longitude,latitude,eventDate,coordinateUncertaintyM,basisOfRecord,license
Macropus giganteus,141.53009,-37.89849,2024-10-09,10.0,OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,146.68898,-36.87069,2023-10-25,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,142.48268,-37.04455,2024-06-04,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,143.77443,-37.76787,2022-01-04,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,146.374337,-34.5514,2024-11-22,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.856609,-30.32776,2025-06-24,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.249433,-30.74278,2024-07-14,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,147.87756,-35.88307,2021-04-20,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,146.869818,-34.73648,2024-07-22,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,153.046309,-30.905747,2024-09-24,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.814053,-33.87872,2022-12-21,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.674911,-31.395917,2022-09-05,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.80037,-36.83381,2022-03-05,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,152.878037,-28.75817,2022-08-29,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,147.008058,-35.962308,2024-09-23,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.921931,-36.85912,2025-06-27,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.8111,-31.89586,2020-03-29,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,145.47757,-18.30969,2020-10-22,20.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,149.217922,-35.43153,2025-05-19,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.83245,-27.54664,2022-08-06,50.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,144.2617,-36.70384,2021-11-08,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,150.610315,-34.179222,2021-10-10,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.251179,-35.361705,2024-05-12,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.08643,-30.59287,2023-06-18,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.455041,-35.408178,2020-02-03,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.874782,-36.929052,2025-03-08,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.167527,-35.487234,2020-07-17,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.35408,-36.95131,2023-07-25,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,150.879236,-33.802811,2023-09-03,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,143.27922,-37.05289,2024-08-28,10.0,OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.050086,-32.937766,2023-06-13,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.1543,-37.82882,2022-06-20,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,150.111889,-30.540973,2024-02-05,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.41597,-37.49351,2021-12-09,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,152.477024,-32.239213,2021-09-15,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.813726,-33.447053,2022-12-28,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.43216,-31.06871,2020-03-25,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.10184,-37.04016,2021-10-27,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,144.19775,-37.80672,2024-04-09,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,150.690326,-33.634869,2023-10-30,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.29347,-37.25907,2023-05-24,5.0,OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.622325,-31.411678,2022-08-18,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.15615,-35.66737,2020-04-19,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.204942,-30.554198,2023-06-10,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,143.366897,-37.232388,2025-10-05,2.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,146.17022,-36.75051,2023-04-25,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,144.87704,-36.74729,2023-05-18,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,150.490007,-34.377459,2023-10-08,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.210198,-35.306166,2024-07-23,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.601269,-36.412195,2024-07-19,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.29854,-35.57999,2021-08-27,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.014943,-34.97142,2023-09-06,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.199207,-33.602078,2022-09-24,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.16274,-36.92913,2022-04-27,5.0,OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.29938,-37.09104,2020-08-07,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,149.663402,-34.047464,2022-02-25,5.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.185391,-30.635296,2023-04-28,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.128695,-30.576709,2020-03-06,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,139.66724,-33.97999,2022-10-25,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.10719,-37.03436,2021-10-31,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,144.30493,-36.10471,2022-02-05,50.0,OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,147.61032,-37.2481,2021-04-30,10.0,OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.136656,-30.621094,2020-02-29,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.305743,-30.361958,2024-10-20,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.28641,-36.83306,2021-10-24,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,149.223964,-30.565038,2020-08-03,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.09005,-33.659833,2023-10-24,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,145.61662,-38.35321,2024-03-08,10.0,OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.41629,-35.06435,2023-06-20,200.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,141.27128,-38.04037,2023-10-26,10.0,OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.29393,-37.25591,2024-02-10,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,150.533022,-34.085854,2023-10-26,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,147.31777,-37.93553,2022-05-10,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,148.975485,-34.969878,2024-07-16,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.9382,-32.04835,2020-04-25,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.743762,-35.347931,2021-08-06,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.49471,-30.408179,2025-06-22,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,146.902241,-36.073804,2025-04-18,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.204913,-35.131381,2025-06-05,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.14718,-32.949508,2022-04-03,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,143.99526,-38.4104,2020-09-10,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,151.700501,-29.3158,2024-11-19,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,146.966154,-36.064738,2022-12-05,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.30617,-35.100602,2024-01-08,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.814204,-35.641426,2020-10-07,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.07597,-37.46533,2023-05-17,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,151.48433,-32.36712,2023-02-18,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.180532,-35.390965,2024-10-22,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,152.821588,-31.099584,2022-08-08,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.8945,-32.065012,2020-01-16,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.177162,-33.404145,2024-09-23,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,147.27653,-37.93745,2020-01-29,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,149.242647,-30.567105,2020-03-08,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.176251,-35.710062,2022-07-08,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.238137,-35.511656,2023-03-02,20.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.58358,-30.33602,2021-05-04,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,146.610297,-36.125145,2026-04-03,4.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.319493,-32.754869,2022-02-18,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.5606,-32.712707,2022-07-13,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.48216,-34.84989,2024-12-05,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.90485,-33.738304,2024-04-19,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.4369,-21.46239,2023-06-06,50.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,149.897753,-37.051632,2024-10-08,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.36141,-35.223515,2025-01-13,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,152.171269,-30.079403,2022-05-04,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,143.7681,-38.48494,2022-04-04,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,141.45,-38.11619,2022-10-05,10.0,OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.963623,-35.04008,2021-10-25,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.48351,-30.42652,2022-05-23,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.12291,-35.13893,2023-07-19,200.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.860431,-30.286256,2023-06-09,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.29368,-37.13361,2024-02-05,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,150.340584,-30.419609,2025-07-25,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.248425,-35.361748,2021-01-14,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,147.29863,-37.90133,2022-11-04,10.0,OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,153.125954,-28.837398,2022-02-04,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.134249,-36.207609,2024-08-05,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.485972,-32.695737,2020-03-13,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,152.16343,-31.004103,2021-06-19,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.56179,-36.3541,2021-04-12,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.269308,-35.561402,2023-08-17,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,141.53206,-37.98239,2023-10-16,10.0,OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.255099,-35.597159,2025-04-01,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.191652,-32.54252,2025-02-05,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.891112,-34.812658,2020-02-02,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,152.83147,-31.556927,2021-08-26,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.29691,-35.200842,2025-06-21,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.1793,-33.68036,2022-01-15,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.23594,-36.82104,2024-06-07,300.0,OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.083192,-33.239775,2024-12-01,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,143.74155,-37.72544,2021-12-27,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,150.727178,-33.698232,2025-04-04,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.915928,-33.80196,2022-12-15,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.546065,-32.824251,2022-12-20,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,152.44218,-31.874906,2023-12-27,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.568031,-35.15291,2024-05-05,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.693797,-33.793759,2024-01-31,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,153.22514,-29.495164,2023-10-26,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.746487,-33.543953,2024-01-06,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.600339,-36.40595,2023-09-02,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,143.2269,-38.43522,2022-05-06,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,148.966914,-33.46176,2021-08-17,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.5739,-34.1105,2025-06-17,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,153.477786,-28.19163,2021-07-11,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.736099,-29.75,2023-07-30,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.226914,-35.181193,2020-04-09,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.80849,-36.83789,2022-03-08,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,145.986378,-35.99035,2024-03-14,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.9432,-32.04372,2020-05-17,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,145.59255,-37.95755,2020-05-19,10.0,OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.7612,-29.95421,2020-03-18,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.689932,-33.87471,2024-09-20,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.31608,-35.243326,2025-03-20,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,145.30897,-37.95466,2023-10-12,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,150.716761,-33.616257,2023-03-18,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.38519,-35.478871,2024-09-30,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.43226,-31.07285,2020-03-11,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.045998,-33.020794,2024-05-12,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.61795,-35.92407,2020-04-23,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.337563,-35.139594,2024-01-19,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.28024,-31.271784,2024-10-01,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,143.77246,-38.4942,2022-03-29,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,152.835901,-31.481036,2025-06-30,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.5833,-29.6333,2020-11-04,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.152152,-34.471068,2025-06-12,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.84635,-36.481527,2024-07-28,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.2311,-38.38477,2020-10-29,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,150.838518,-30.2791,2024-10-11,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.32873,-30.43293,2025-03-04,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.308234,-30.491182,2020-04-17,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,143.45911,-37.36956,2025-03-12,10.0,OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.51042,-36.90196,2021-11-04,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,144.94393,-35.493634,2022-08-01,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.87236,-37.64441,2021-12-08,1000.0,OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.163705,-32.522883,2020-01-07,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.543273,-34.739896,2021-09-21,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.16884,-32.539719,2021-07-27,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.073722,-34.959496,2021-12-06,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.21658,-36.81657,2021-11-03,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,150.026279,-33.799742,2024-04-30,300.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.337675,-35.19104,2023-11-19,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.902853,-31.792834,2022-06-18,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.29754,-37.0956,2021-06-02,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,143.75823,-38.48642,2023-07-01,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,152.06258,-32.65835,2023-04-25,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,152.380388,-31.859199,2023-04-03,25.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.665331,-33.84421,2023-12-24,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.243308,-34.289466,2021-01-08,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.34558,-37.07949,2021-08-05,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,149.088104,-32.69985,2021-12-28,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.524299,-34.418566,2022-01-28,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.077154,-29.770185,2025-06-13,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.402617,-34.556868,2021-09-03,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.572786,-34.220407,2025-06-10,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.253148,-35.161296,2024-08-11,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,145.97406,-36.01982,2023-08-07,1000.0,OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.17213,-38.38534,2020-11-05,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,148.842135,-33.293302,2023-03-09,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.12457,-37.59623,2022-05-11,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,149.230899,-35.353032,2022-04-12,945.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.705839,-33.41834,2025-01-20,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,153.042515,-30.910162,2020-05-17,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.58852,-37.78626,2020-02-13,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,149.631524,-35.664287,2024-07-03,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.879269,-36.407338,2024-01-22,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.03138,-35.64378,2020-03-24,150.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.9981,-34.985569,2022-06-16,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.482175,-34.42888,2023-07-03,854.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,145.29023,-37.94982,2023-10-29,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,149.230863,-35.36037,2024-03-18,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,143.44398,-37.27526,2021-12-08,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,143.75806,-38.48155,2022-03-26,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,149.162435,-35.669361,2025-06-26,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,147.83364,-31.69955,2024-06-09,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.68573,-34.785838,2025-05-02,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.135407,-31.0026,2023-07-14,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.34963,-35.536813,2020-09-04,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,152.920664,-31.433425,2021-11-11,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.322842,-35.165892,2025-02-12,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,145.376454,-37.895224,2022-05-27,57.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.12048,-38.243327,2026-05-19,244.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.08931,-37.2808,2021-11-22,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,145.66333,-34.455701,2025-05-05,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.29051,-36.86681,2021-10-28,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,147.944163,-33.4166,2025-04-06,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.12542,-30.569244,2020-09-26,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.633359,-35.120449,2025-06-13,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.9885,-33.37624,2023-09-26,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.037897,-33.02113,2024-02-07,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.15938,-30.62753,2020-03-17,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.461305,-30.415689,2025-10-08,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.024017,-33.70093,2021-12-02,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.99692,-37.56162,2022-07-25,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,143.4213,-37.27803,2021-12-01,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,149.690973,-36.940466,2025-03-07,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.15915,-33.73588,2024-06-19,5.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.501142,-33.106965,2020-10-02,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.311029,-35.592789,2020-12-12,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
